tipo;bairro;valor;area;quartos;vagas;suites;banheiros;latitude;longitude;regiao;valor
APARTAMENTO;PAPICU;199000.0;108.0;3;1.0;1.0;3.0;-3.73337;-38.48014;REGIONAL 2;12.201065128819632
APARTAMENTO;PAPICU;200000.0;60.0;3;2.0;1.0;2.0;-3.73583;-38.47914;REGIONAL 2;12.206077645517674
APARTAMENTO;PRAIA DO FUTURO;210000.0;103.0;3;1.0;1.0;3.0;-3.74994;-38.45088;REGIONAL 7;12.25486757159303
APARTAMENTO;PAPICU;215000.0;60.0;3;1.0;1.0;2.0;-3.73594;-38.47904;REGIONAL 2;12.278397958261774
APARTAMENTO;PRAIA DO FUTURO;220000.0;168.0;3;2.0;1.0;3.0;-3.74997;-38.44741;REGIONAL 7;12.301387370778713
APARTAMENTO;PAPICU;230000.0;97.37;3;1.0;2.0;3.0;-3.73632;-38.47156;REGIONAL 2;12.345838935721968
APARTAMENTO;PRAIA DO FUTURO;230000.0;78.13;3;1.0;2.0;3.0;-3.74997;-38.44741;REGIONAL 7;12.345838935721968
APARTAMENTO;DAMAS;230000.0;73.19;3;0.0;1.0;2.0;-3.75636;-38.55286;REGIONAL 4;12.345838935721968
APARTAMENTO;PASSARÉ;260000.0;46.74;2;1.0;0.0;1.0;-3.80531;-38.53551;REGIONAL 8;12.468440756144114
APARTAMENTO;DIONÍSIO TORRES;265000.0;94.0;3;1.0;0.0;3.0;-3.75162;-38.5049;REGIONAL 2;12.487488878546145
APARTAMENTO;PARANGABA;270000.0;51.18;2;1.0;1.0;2.0;-3.78121;-38.57197;REGIONAL 4;12.506180941677357
APARTAMENTO;PAPICU;270000.0;161.15;3;2.0;1.0;4.0;-3.73236;-38.47993;REGIONAL 2;12.506180941677357
APARTAMENTO;EDSON QUEIROZ;280000.0;80.0;3;1.0;2.0;2.0;-3.76095;-38.48049;REGIONAL 7;12.54254845357358
APARTAMENTO;PAPICU;280000.0;79.3;3;0.0;2.0;2.0;-3.73001;-38.4791;REGIONAL 2;12.54254845357358
APARTAMENTO;PRAIA DO FUTURO;287000.0;47.7;2;1.0;2.0;2.0;-3.74997;-38.44741;REGIONAL 7;12.567240979056246
APARTAMENTO;VARJOTA;290000.0;141.0;3;2.0;2.0;3.0;-3.73565;-38.48587;REGIONAL 2;12.577639650232573
APARTAMENTO;PAPICU;295000.0;56.46;3;1.0;2.0;2.0;-3.7339;-38.47274;REGIONAL 2;12.59473402514672
APARTAMENTO;PRAIA DO FUTURO;295000.0;137.0;3;1.0;2.0;4.0;-3.73633;-38.45492;REGIONAL 7;12.59473402514672
APARTAMENTO;PAPICU;300000.0;87.32;3;1.0;2.0;3.0;-3.73847;-38.47793;REGIONAL 2;12.611541086966115
APARTAMENTO;PAPICU;310000.0;60.0;2;0.0;1.0;2.0;-3.73381;-38.48215;REGIONAL 2;12.644330802262578
APARTAMENTO;PRAIA DO FUTURO;320000.0;266.0;4;2.0;3.0;4.0;-3.74997;-38.44741;REGIONAL 7;12.676079399771027
APARTAMENTO;PAPICU;320000.0;110.0;3;1.0;2.0;4.0;-3.73383;-38.47613;REGIONAL 2;12.676079399771027
APARTAMENTO;CENTRO;320000.0;113.67;3;1.0;2.0;3.0;-3.73159;-38.52005;REGIONAL 12;12.676079399771027
APARTAMENTO;COCÓ;330000.0;114.0;3;1.0;1.0;3.0;-3.74582;-38.48233;REGIONAL 7;12.706850963741102
APARTAMENTO;PRAIA DO FUTURO;350000.0;152.09;4;2.0;2.0;3.0;-3.75049;-38.45122;REGIONAL 7;12.765691290604371
APARTAMENTO;PRAIA DO FUTURO;350000.0;152.09;4;2.0;2.0;3.0;-3.75049;-38.45122;REGIONAL 7;12.765691290604371
APARTAMENTO;PRAIA DO FUTURO;380000.0;156.0;4;0.0;2.0;3.0;-3.74997;-38.44741;REGIONAL 7;12.847929163278053
APARTAMENTO;COCÓ;380000.0;118.0;4;1.0;1.0;3.0;-3.7437;-38.47573;REGIONAL 7;12.847929163278053
APARTAMENTO;COCÓ;400000.0;116.0;3;2.0;3.0;3.0;-3.74381;-38.47794;REGIONAL 7;12.899222326086994
APARTAMENTO;COCÓ;400000.0;100.22;3;1.0;1.0;3.0;-3.74517;-38.47024;REGIONAL 7;12.899222326086994
APARTAMENTO;COCÓ;410000.0;165.78;4;2.0;3.0;5.0;-3.74337;-38.48195;REGIONAL 7;12.923914877701906
APARTAMENTO;ALDEOTA;420000.0;158.0;3;2.0;0.0;3.0;-3.73731;-38.50427;REGIONAL 2;12.948012371209098
APARTAMENTO;COCÓ;430000.0;231.1;3;1.0;3.0;4.0;-3.74582;-38.48233;REGIONAL 7;12.971542813248437
APARTAMENTO;PAPICU;435000.0;161.35;3;2.0;3.0;4.0;-3.73231;-38.47895;REGIONAL 2;12.983103608918753
APARTAMENTO;PRAIA DO FUTURO;440000.0;198.0;4;2.0;2.0;2.0;-3.74997;-38.44741;REGIONAL 7;12.994532278619134
APARTAMENTO;PAPICU;470000.0;148.0;3;2.0;3.0;4.0;-3.74328;-38.47139;REGIONAL 2;13.060490101343552
APARTAMENTO;PRAIA DO FUTURO;500000.0;200.0;4;3.0;3.0;4.0;-3.74997;-38.44741;REGIONAL 7;13.122365377402328
APARTAMENTO;PAPICU;530000.0;64.52;2;2.0;2.0;2.0;-3.73795;-38.47297;REGIONAL 2;13.180634172318978
APARTAMENTO;ALDEOTA;560000.0;139.22;3;2.0;2.0;3.0;-3.7363;-38.50175;REGIONAL 2;13.235693848424024
APARTAMENTO;COCÓ;580000.0;129.74;3;0.0;3.0;4.0;-3.74239;-38.48297;REGIONAL 7;13.270785106659046
APARTAMENTO;MEIRELES;700000.0;122.0;3;2.0;3.0;4.0;-3.72887;-38.50822;REGIONAL 2;13.45883704259595
APARTAMENTO;MEIRELES;720000.0;192.58;4;0.0;4.0;5.0;-3.72879;-38.49431;REGIONAL 2;13.487007879880162
APARTAMENTO;ALDEOTA;760000.0;147.0;3;0.0;3.0;3.0;-3.74186;-38.49085;REGIONAL 2;13.541075028051122
APARTAMENTO;ALDEOTA;800000.0;300.0;4;3.0;2.0;3.0;-3.74263;-38.49586;REGIONAL 2;13.592368256649284
APARTAMENTO;MEIRELES;890000.0;191.0;3;7.0;3.0;3.0;-3.73318;-38.50143;REGIONAL 2;13.698977865303197
APARTAMENTO;MEIRELES;895000.0;58.38;2;1.0;1.0;2.0;-3.72764;-38.49823;REGIONAL 2;13.704580114574805
APARTAMENTO;MEIRELES;990000.0;70.0;2;2.0;1.0;3.0;-3.7225;-38.50854;REGIONAL 2;13.805461232211272
APARTAMENTO;JOAQUIM TÁVORA;1100000.0;114.0;3;2.0;2.0;3.0;-3.74835;-38.51729;REGIONAL 2;13.910821646859095
APARTAMENTO;COCÓ;1400000.0;145.0;3;3.0;3.0;4.0;-3.75113;-38.45986;REGIONAL 7;14.151983508870947
APARTAMENTO;COCÓ;1550000.0;206.06;4;0.0;3.0;4.0;-3.74615;-38.48091;REGIONAL 7;14.253766134056512
APARTAMENTO;MUCURIPE;1900000.0;300.0;3;4.0;3.0;4.0;-3.72458;-38.48854;REGIONAL 2;14.45736497045232
APARTAMENTO;MUCURIPE;2500000.0;221.0;3;4.0;3.0;4.0;-3.72325;-38.48703;REGIONAL 2;14.731801689838349
CASA;MESSEJANA;220000.0;58.88;3;1.0;2.0;3.0;-3.82451;-38.49419;REGIONAL 6;12.301387370778713
CASA;DE LOURDES;250000.0;322.5;7;0.0;5.0;6.0;-3.73106;-38.4673;REGIONAL 2;12.429220196836383
CASA;EDSON QUEIROZ;250000.0;55.0;2;2.0;2.0;2.0;-3.77342;-38.46794;REGIONAL 7;12.429220196836383
CASA;PARQUE DOIS IRMÃOS;255000.0;150.0;2;2.0;1.0;2.0;-3.8087;-38.5539;REGIONAL 8;12.449022745701502
CASA;VILA PERI;300000.0;363.0;3;0.0;1.0;2.0;-3.78986;-38.5768;REGIONAL 4;12.611541086966115
CASA;ITAPERI;350000.0;175.5;5;2.0;4.0;4.0;-3.78681;-38.56369;REGIONAL 8;12.765691290604371
CASA;CENTRO;380000.0;297.0;4;0.0;0.0;1.0;-3.72828;-38.53592;REGIONAL 12;12.847929163278053
CASA;EDSON QUEIROZ;395000.0;308.0;4;2.0;1.0;2.0;-3.75907;-38.48037;REGIONAL 7;12.886643575525625
CASA;ITAPERI;398000.0;288.0;6;2.0;2.0;4.0;-3.78947;-38.54854;REGIONAL 8;12.894209796826232
CASA;DE LOURDES;430000.0;322.5;4;0.0;2.0;4.0;-3.73106;-38.4673;REGIONAL 2;12.971542813248437
CASA;EDSON QUEIROZ;450000.0;228.0;2;2.0;2.0;3.0;-3.75738;-38.48149;REGIONAL 7;13.017005083966255
CASA;PAPICU;485000.0;495.0;3;0.0;3.0;4.0;-3.73383;-38.47593;REGIONAL 2;13.091906231773164
CASA;PAPICU;495000.0;230.0;3;2.0;1.0;2.0;-3.73496;-38.47425;REGIONAL 2;13.112315061750808
CASA;PAPICU;520000.0;396.0;2;1.0;0.0;2.0;-3.73195;-38.47728;REGIONAL 2;13.161586013632684
CASA;SAPIRANGA;550000.0;250.0;4;0.0;3.0;4.0;-3.79247;-38.46985;REGIONAL 7;13.217675375388819
CASA;CIDADE DOS FUNCIONÁRIOS;560000.0;118.19;4;3.0;2.0;4.0;-3.79559;-38.50059;REGIONAL 6;13.235693848424024
CASA;PAPICU;580000.0;363.0;3;5.0;2.0;3.0;-3.73349;-38.47689;REGIONAL 2;13.270785106659046
CASA;DE LOURDES;589000.0;238.8;6;4.0;2.0;4.0;-3.74567;-38.4718;REGIONAL 2;13.286183160425152
CASA;PAPICU;600000.0;396.0;3;4.0;2.0;4.0;-3.7324;-38.47822;REGIONAL 2;13.304686600863562
CASA;SAPIRANGA;650000.0;300.0;5;0.0;5.0;5.0;-3.79065;-38.46074;REGIONAL 7;13.384729180332174
CASA;DE LOURDES;650000.0;645.0;11;0.0;7.0;10.0;-3.73106;-38.4673;REGIONAL 2;13.384729180332174
CASA;VICENTE PINZÓN;650000.0;792.0;4;5.0;2.0;3.0;-3.73218;-38.47941;REGIONAL 2;13.384729180332174
CASA;CIDADE DOS FUNCIONÁRIOS;700000.0;493.0;3;2.0;3.0;3.0;-3.79559;-38.50059;REGIONAL 6;13.45883704259595
CASA;MEIRELES;890000.0;133.62;4;1.0;4.0;5.0;-3.7245;-38.48454;REGIONAL 2;13.698977865303197
APARTAMENTO;Damas;250000.0;70.0;3;1.0;2.0;2.0;-3.75068;-38.54792;;12.429220196836383
APARTAMENTO;Meireles;850000.0;136.0;3;2.0;2.0;4.0;-3.72526;-38.49859;;13.652992804936396
APARTAMENTO;Farias Brito;360000.0;110.0;3;1.0;1.0;2.0;-3.73289;-38.54211;;12.793862088206213
APARTAMENTO;Montese;165000.0;78.0;3;1.0;2.0;3.0;-3.76439;-38.54957;;12.013706813470414
APARTAMENTO;Vila União;185000.0;60.0;3;1.0;1.0;2.0;-3.76586;-38.53498;;12.128116509451258
APARTAMENTO;Maraponga;220000.0;50.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.301387370778713
APARTAMENTO;Maraponga;150000.0;52.0;2;2.0;0.0;1.0;-3.79232;-38.56804;;11.918397239722838
APARTAMENTO;Vila União;220000.0;80.0;3;1.0;1.0;2.0;-3.76586;-38.53498;;12.301387370778713
APARTAMENTO;Messejana;295000.0;50.0;3;1.0;1.0;2.0;-3.82451;-38.49419;;12.59473402514672
APARTAMENTO;Cocó;480000.0;130.0;4;2.0;2.0;3.0;-3.74582;-38.48233;;13.081543466215237
APARTAMENTO;Benfica;198000.0;65.0;3;1.0;1.0;2.0;-3.73516;-38.53553;;12.19602736016897
APARTAMENTO;Fátima;820000.0;90.0;3;2.0;2.0;3.0;-3.74814;-38.53069;;13.617060838751888
APARTAMENTO;Montese;165000.0;54.18;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.013706813470414
APARTAMENTO;Fátima;640000.0;68.0;2;4.0;1.0;3.0;-3.74814;-38.53069;;13.369225017834633
APARTAMENTO;Damas;219000.0;81.0;3;1.0;2.0;3.0;-3.75068;-38.54792;;12.296831574998258
APARTAMENTO;Passaré;380000.0;52.0;3;2.0;0.0;2.0;-3.81342;-38.52965;;12.847929163278053
APARTAMENTO;Jóquei Clube;319000.0;50.0;2;1.0;0.0;1.0;-3.76615;-38.57481;;12.672949516558306
APARTAMENTO;Fátima;330000.0;116.0;3;2.0;2.0;3.0;-3.74814;-38.53069;;12.706850963741102
APARTAMENTO;Parangaba;270000.0;70.0;3;1.0;1.0;3.0;-3.77829;-38.57073;;12.506180941677357
APARTAMENTO;Jóquei Clube;250000.0;52.0;2;1.0;1.0;2.0;-3.76615;-38.57481;;12.429220196836383
APARTAMENTO;Passaré;180000.0;56.0;3;1.0;0.0;1.0;-3.81342;-38.52965;;12.100717685412471
APARTAMENTO;Fátima;450000.0;76.5;3;2.0;1.0;2.0;-3.74814;-38.53069;;13.017005083966255
APARTAMENTO;Passaré;320000.0;65.0;3;2.0;1.0;2.0;-3.81342;-38.52965;;12.676079399771027
APARTAMENTO;Passaré;150000.0;50.0;2;1.0;0.0;1.0;-3.81342;-38.52965;;11.918397239722838
APARTAMENTO;Montese;225000.0;73.0;2;1.0;0.0;2.0;-3.76439;-38.54957;;12.323860125621126
APARTAMENTO;Fátima;410000.0;119.0;3;2.0;1.0;3.0;-3.74814;-38.53069;;12.923914877701906
APARTAMENTO;Prefeito José Walter;235000.0;44.0;2;1.0;2.0;2.0;-3.8404;-38.56222;;12.367345048436391
APARTAMENTO;Montese;250000.0;80.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.429220196836383
APARTAMENTO;Maraponga;230000.0;45.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.345838935721968
APARTAMENTO;Montese;220000.0;73.0;2;1.0;0.0;2.0;-3.76439;-38.54957;;12.301387370778713
APARTAMENTO;Montese;300000.0;49.0;2;1.0;1.0;1.0;-3.76439;-38.54957;;12.611541086966115
APARTAMENTO;Maraponga;180000.0;40.0;1;1.0;0.0;1.0;-3.79232;-38.56804;;12.100717685412471
APARTAMENTO;José Bonifácio;360000.0;117.0;3;1.0;1.0;3.0;-3.73746;-38.52806;;12.793862088206213
APARTAMENTO;Messejana;200000.0;41.0;2;1.0;1.0;1.0;-3.82451;-38.49419;;12.206077645517674
APARTAMENTO;Papicu;430000.0;66.95;3;2.0;2.0;3.0;-3.73978;-38.47921;;12.971542813248437
APARTAMENTO;Montese;240000.0;90.0;3;1.0;1.0;3.0;-3.76439;-38.54957;;12.388398368982115
APARTAMENTO;Maraponga;350000.0;55.0;2;1.0;1.0;2.0;-3.79232;-38.56804;;12.765691290604371
APARTAMENTO;Passaré;245000.0;63.0;3;1.0;1.0;2.0;-3.81342;-38.52965;;12.409017571151187
APARTAMENTO;Messejana;180000.0;75.75;3;1.0;1.0;2.0;-3.82451;-38.49419;;12.100717685412471
APARTAMENTO;Montese;250000.0;110.0;3;2.0;2.0;3.0;-3.76439;-38.54957;;12.429220196836383
APARTAMENTO;Parque Dois Irmãos;340000.0;66.0;3;1.0;1.0;2.0;-3.8087;-38.5539;;12.73670383776449
APARTAMENTO;Fátima;250000.0;115.0;3;1.0;1.0;2.0;-3.74814;-38.53069;;12.429220196836383
APARTAMENTO;Passaré;235000.0;63.0;3;1.0;1.0;2.0;-3.81342;-38.52965;;12.367345048436391
APARTAMENTO;Passaré;275000.0;44.76;2;1.0;0.0;1.0;-3.81342;-38.52965;;12.524530013005734
APARTAMENTO;Passaré;210000.0;71.0;3;1.0;2.0;2.0;-3.81342;-38.52965;;12.25486757159303
APARTAMENTO;Passaré;270000.0;44.76;2;1.0;0.0;1.0;-3.81342;-38.52965;;12.506180941677357
APARTAMENTO;Itaperi;160000.0;47.0;2;1.0;0.0;1.0;-3.78947;-38.54854;;11.982935344196433
APARTAMENTO;Aldeota;350000.0;98.0;3;1.0;2.0;2.0;-3.73503;-38.50203;;12.765691290604371
APARTAMENTO;São Gerardo;260000.0;72.0;3;1.0;1.0;2.0;-3.73028;-38.55903;;12.468440756144114
APARTAMENTO;Rodolfo Teófilo;210000.0;68.0;3;1.0;1.0;2.0;-3.74722;-38.55094;;12.25486757159303
APARTAMENTO;Rodolfo Teófilo;230000.0;68.0;3;1.0;1.0;2.0;-3.74722;-38.55094;;12.345838935721968
APARTAMENTO;Maraponga;175000.0;55.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.07254696717504
APARTAMENTO;Itaperi;190000.0;47.0;2;1.0;0.0;1.0;-3.78947;-38.54854;;12.154784614286667
APARTAMENTO;Parque Dois Irmãos;330000.0;66.0;3;1.0;1.0;2.0;-3.8087;-38.5539;;12.706850963741102
APARTAMENTO;Maraponga;240000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.388398368982115
APARTAMENTO;Maraponga;270000.0;65.0;3;0.0;1.0;2.0;-3.79232;-38.56804;;12.506180941677357
APARTAMENTO;Maraponga;210000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.25486757159303
APARTAMENTO;Maraponga;250000.0;80.0;3;1.0;3.0;3.0;-3.79232;-38.56804;;12.429220196836383
APARTAMENTO;Maraponga;240000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.388398368982115
APARTAMENTO;Maraponga;200000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.206077645517674
APARTAMENTO;Maraponga;250000.0;65.0;3;0.0;1.0;2.0;-3.79232;-38.56804;;12.429220196836383
APARTAMENTO;Maraponga;320000.0;72.0;3;1.0;1.0;2.0;-3.79232;-38.56804;;12.676079399771027
APARTAMENTO;Montese;180000.0;60.0;2;1.0;0.0;2.0;-3.76439;-38.54957;;12.100717685412471
APARTAMENTO;Serrinha;420000.0;65.0;3;1.0;1.0;2.0;-3.78433;-38.54693;;12.948012371209098
APARTAMENTO;Maraponga;210000.0;52.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.25486757159303
APARTAMENTO;Maraponga;220000.0;63.0;3;2.0;1.0;2.0;-3.79232;-38.56804;;12.301387370778713
APARTAMENTO;Maraponga;225000.0;65.0;3;2.0;2.0;2.0;-3.79232;-38.56804;;12.323860125621126
APARTAMENTO;Maraponga;190000.0;42.78;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.154784614286667
APARTAMENTO;Montese;190000.0;74.0;3;1.0;0.0;2.0;-3.76439;-38.54957;;12.154784614286667
APARTAMENTO;Joaquim Távora;350000.0;115.0;3;1.0;1.0;2.0;-3.74835;-38.51729;;12.765691290604371
APARTAMENTO;Meireles;400000.0;45.0;1;1.0;0.0;1.0;-3.72526;-38.49859;;12.899222326086994
APARTAMENTO;Parangaba;260000.0;120.0;4;1.0;1.0;3.0;-3.77829;-38.57073;;12.468440756144114
APARTAMENTO;Maraponga;210000.0;48.0;2;1.0;0.0;1.0;-3.79232;-38.56804;;12.25486757159303
APARTAMENTO;Montese;184990.0;85.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.128062454228429
APARTAMENTO;Passaré;150000.0;45.0;2;1.0;0.0;1.0;-3.81342;-38.52965;;11.918397239722838
APARTAMENTO;Montese;220000.0;53.0;2;1.0;0.0;1.0;-3.76439;-38.54957;;12.301387370778713
APARTAMENTO;Serrinha;320000.0;70.0;3;2.0;1.0;2.0;-3.78433;-38.54693;;12.676079399771027
APARTAMENTO;São Gerardo;390000.0;95.0;3;1.0;1.0;2.0;-3.73028;-38.55903;;12.873904582205107
APARTAMENTO;Fátima;800000.0;93.0;4;2.0;2.0;3.0;-3.74814;-38.53069;;13.592368256649284
APARTAMENTO;Papicu;350000.0;134.0;3;2.0;3.0;4.0;-3.73978;-38.47921;;12.765691290604371
APARTAMENTO;Guararapes;460000.0;90.0;3;2.0;3.0;3.0;-3.76192;-38.48799;;13.038983942375959
APARTAMENTO;Benfica;210000.0;96.0;3;1.0;1.0;3.0;-3.73516;-38.53553;;12.25486757159303
APARTAMENTO;Pedras;120000.0;46.0;2;1.0;0.0;1.0;-3.87285;-38.51078;;11.695255355062795
APARTAMENTO;Montese;250000.0;86.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.429220196836383
APARTAMENTO;Messejana;330000.0;120.0;3;2.0;1.0;2.0;-3.82451;-38.49419;;12.706850963741102
APARTAMENTO;Maraponga;220000.0;65.0;3;1.0;1.0;2.0;-3.79232;-38.56804;;12.301387370778713
APARTAMENTO;Maraponga;190000.0;65.0;3;1.0;1.0;2.0;-3.79232;-38.56804;;12.154784614286667
APARTAMENTO;Passaré;200000.0;48.0;2;1.0;1.0;1.0;-3.81342;-38.52965;;12.206077645517674
APARTAMENTO;Fátima;365000.0;110.0;4;1.0;1.0;2.0;-3.74814;-38.53069;;12.807655372286902
APARTAMENTO;Montese;330000.0;64.0;3;1.0;1.0;2.0;-3.76439;-38.54957;;12.706850963741102
APARTAMENTO;Benfica;320000.0;80.0;3;1.0;2.0;2.0;-3.73516;-38.53553;;12.676079399771027
APARTAMENTO;Jóquei Clube;270000.0;61.0;3;1.0;1.0;2.0;-3.76615;-38.57481;;12.506180941677357
APARTAMENTO;Passaré;430000.0;65.0;3;2.0;1.0;2.0;-3.81342;-38.52965;;12.971542813248437
APARTAMENTO;Vila União;320000.0;111.0;3;1.0;2.0;3.0;-3.76586;-38.53498;;12.676079399771027
APARTAMENTO;Passaré;170000.0;50.0;2;1.0;0.0;1.0;-3.81342;-38.52965;;12.04355959836804
APARTAMENTO;Passaré;158000.0;59.0;2;1.0;0.0;1.0;-3.81342;-38.52965;;11.970356641102999
APARTAMENTO;Messejana;180000.0;58.0;3;1.0;1.0;2.0;-3.82451;-38.49419;;12.100717685412471
APARTAMENTO;Messejana;220000.0;46.0;2;1.0;1.0;2.0;-3.82451;-38.49419;;12.301387370778713
APARTAMENTO;Passaré;260000.0;44.15;2;1.0;2.0;2.0;-3.81342;-38.52965;;12.468440756144114
APARTAMENTO;Messejana;260000.0;46.0;2;1.0;1.0;2.0;-3.82451;-38.49419;;12.468440756144114
APARTAMENTO;Itaperi;585000.0;85.0;3;2.0;2.0;3.0;-3.78947;-38.54854;;13.279368835614243
APARTAMENTO;Parreão;430000.0;117.0;4;2.0;1.0;3.0;-3.75916;-38.53613;;12.971542813248437
APARTAMENTO;Montese;215000.0;72.0;3;1.0;2.0;3.0;-3.76439;-38.54957;;12.278397958261774
APARTAMENTO;Joquei Club;220000.0;95.0;3;2.0;1.0;1.0;-3.76615;-38.57481;;12.301387370778713
APARTAMENTO;Passaré;280000.0;44.76;2;1.0;0.0;1.0;-3.81342;-38.52965;;12.54254845357358
APARTAMENTO;Montese;249000.0;54.0;2;1.0;1.0;2.0;-3.76439;-38.54957;;12.425212191503038
APARTAMENTO;Papicu;350000.0;78.45;3;2.0;2.0;3.0;-3.73978;-38.47921;;12.765691290604371
APARTAMENTO;Parque Dois Irmãos;320000.0;59.0;3;1.0;1.0;2.0;-3.8087;-38.5539;;12.676079399771027
APARTAMENTO;Fátima;330000.0;104.0;3;1.0;1.0;2.0;-3.74814;-38.53069;;12.706850963741102
APARTAMENTO;Parreão;290000.0;70.0;3;2.0;1.0;2.0;-3.75916;-38.53613;;12.577639650232573
APARTAMENTO;Engenheiro Luciano Cavalcante;280000.0;60.0;3;2.0;2.0;2.0;-3.77357;-38.49185;;12.54254845357358
APARTAMENTO;Monte Castelo;515000.0;105.0;3;2.0;2.0;3.0;0.0;0.0;;13.151924121391561
APARTAMENTO;Parque Dois Irmãos;220000.0;42.64;2;1.0;0.0;1.0;0.0;0.0;;12.301387370778713
APARTAMENTO;Barra do Ceará;170000.0;44.0;2;1.0;0.0;1.0;0.0;0.0;;12.04355959836804
APARTAMENTO;Maraponga;280000.0;64.0;3;0.0;3.0;3.0;0.0;0.0;;12.54254845357358
APARTAMENTO;Montese;230000.0;90.0;3;0.0;1.0;3.0;0.0;0.0;;12.345838935721968
APARTAMENTO;Parangaba;480000.0;61.88;3;2.0;2.0;2.0;0.0;0.0;;13.081543466215237
APARTAMENTO;Montese;289000.0;73.0;3;1.0;1.0;2.0;0.0;0.0;;12.574185427296195
APARTAMENTO;Montese;230000.0;72.0;3;1.0;1.0;2.0;0.0;0.0;;12.345838935721968
APARTAMENTO;Fátima;770000.0;90.0;3;2.0;2.0;3.0;0.0;0.0;;13.554147092530322
APARTAMENTO;Fátima;500000.0;104.0;4;1.0;3.0;3.0;0.0;0.0;;13.122365377402328
APARTAMENTO;Antônio Diogo;300000.0;90.0;3;1.0;1.0;2.0;0.0;0.0;;12.611541086966115
APARTAMENTO;Praia de Iracema;883316.0;80.6;3;2.0;2.0;2.0;0.0;0.0;;13.691439418557305
APARTAMENTO;Cocó;1287000.0;130.0;3;2.0;3.0;1.0;0.0;0.0;;14.067825263578738
APARTAMENTO;Mucuripe;1515000.0;164.0;3;2.0;2.0;3.0;0.0;0.0;;14.230926656991395
APARTAMENTO;Monte Castelo;210000.0;71.8;3;1.0;1.0;2.0;-3.7241;-38.5509;;12.25486757159303
APARTAMENTO;José Bonifácio;1600000.0;96.0;4;2.0;1.0;2.0;-3.73746;-38.52806;;14.285514812209815
APARTAMENTO;Meireles;680000.0;61.0;2;2.0;1.0;1.0;-3.72526;-38.49859;;13.429849547739444
APARTAMENTO;Aldeota;625000.0;147.0;3;3.0;3.0;5.0;-3.73503;-38.50203;;13.345508528717259
APARTAMENTO;Maraponga;380000.0;140.0;3;2.0;1.0;2.0;-3.79232;-38.56804;;12.847929163278053
APARTAMENTO;Praia de Iracema;935000.0;180.0;3;1.0;3.0;3.0;-3.72038;-38.51654;;13.74830287778897
APARTAMENTO;Parquelândia;730000.0;84.0;3;2.0;1.0;2.0;-3.7372;-38.5581;;13.500801182986649
APARTAMENTO;Aldeota;700000.0;171.56;4;3.0;2.0;2.0;-3.73503;-38.50203;;13.45883704259595
APARTAMENTO;Manuel Sátiro;370000.0;109.0;3;1.0;1.0;2.0;-3.80172;-38.58531;;12.821260987319457
APARTAMENTO;Manuel Sátiro;335000.0;109.0;3;1.0;1.0;2.0;-3.80172;-38.58531;;12.721888795877375
APARTAMENTO;Meireles;3500000.0;209.0;4;4.0;4.0;5.0;-3.72526;-38.49859;;15.068273812173887
APARTAMENTO;Fátima;800000.0;88.0;3;2.0;1.0;2.0;-3.74814;-38.53069;;13.592368256649284
APARTAMENTO;Mucuripe;845000.0;86.0;2;2.0;2.0;2.0;-3.72325;-38.48703;;13.647093089770562
APARTAMENTO;Meireles;650000.0;147.0;3;2.0;2.0;4.0;-3.72526;-38.49859;;13.384729180332174
APARTAMENTO;Meireles;3400000.0;249.51;4;5.0;4.0;4.0;-3.72526;-38.49859;;15.039286283703994
APARTAMENTO;Papicu;750000.0;78.0;3;4.0;3.0;3.0;-3.73978;-38.47921;;13.527829818844937
APARTAMENTO;Papicu;220000.0;100.0;3;1.0;1.0;2.0;-3.73978;-38.47921;;12.301387370778713
APARTAMENTO;Fátima;260000.0;110.0;3;2.0;2.0;2.0;-3.74814;-38.53069;;12.468440756144114
APARTAMENTO;Meireles;1240000.0;122.0;2;2.0;1.0;2.0;-3.72526;-38.49859;;14.030622744032508
APARTAMENTO;Parquelândia;1200000.0;84.0;3;2.0;1.0;2.0;-3.7372;-38.5581;;13.997832948091215
APARTAMENTO;Parquelândia;775000.0;64.0;3;2.0;0.0;3.0;-3.7372;-38.5581;;13.560619598657233
APARTAMENTO;Fátima;1710000.0;140.0;3;3.0;3.0;3.0;-3.74814;-38.53069;;14.352004513273993
APARTAMENTO;Meireles;2950000.0;230.0;3;4.0;3.0;4.0;-3.72526;-38.49859;;14.897316067298997
APARTAMENTO;Aldeota;490000.0;125.0;4;2.0;1.0;3.0;-3.73503;-38.50203;;13.102162710901053
